timestamp,location,pm25,pm10,co,no2,temperature,humidity,wind_speed,temperature_inversion,aqi,aqi_category,is_anomaly
2025-10-30 12:57:24.601906,Pusat_Kota,8.58,25.84,0.163,43.68,36.6,90.6,0.72,1,36,Baik,1
2025-10-30 13:57:24.601906,Jalan_Raya_Timur,58.69,111.28,1.856,37.75,28.2,87.8,1.62,0,152,Tidak Sehat,0
2025-10-30 14:57:24.601906,Pusat_Kota,51.49,94.87,2.014,16.14,35.5,75.4,2.92,0,140,Tidak Sehat untuk Sensitif,0
2025-10-30 15:57:24.601906,Taman_Selatan,40.17,92.72,1.601,46.07,30.1,78.2,2.28,0,112,Tidak Sehat untuk Sensitif,0
2025-10-30 16:57:24.601906,Pusat_Kota,48.03,86.54,2.233,51.37,27.4,82.2,1.66,0,132,Tidak Sehat untuk Sensitif,0
2025-10-30 17:57:24.601906,Pusat_Kota,66.81,108.8,1.71,58.3,33.3,38.9,4.2,0,156,Tidak Sehat,0
2025-10-30 18:57:24.601906,Perumahan_Utara,106.5,173.27,2.275,89.25,31.8,62.2,2.93,0,177,Tidak Sehat,0
2025-10-30 19:57:24.601906,Jalan_Raya_Timur,14.8,32.66,1.998,42.52,29.7,91.6,0.45,0,56,Sedang,0
2025-10-30 20:57:24.601906,Pusat_Kota,21.79,41.81,0.391,44.26,29.5,81.9,2.65,0,71,Sedang,0
2025-10-30 21:57:24.601906,Perumahan_Utara,13.24,21.11,0.532,60.49,31.0,44.7,0.6,0,53,Sedang,0
2025-10-30 22:57:24.601906,Industri_Barat,11.72,37.28,0.931,45.78,28.0,69.6,8.61,1,49,Baik,1
2025-10-30 23:57:24.601906,Perumahan_Utara,55.93,86.89,1.419,37.21,32.8,60.2,0.66,0,150,Tidak Sehat untuk Sensitif,0
2025-10-31 00:57:24.601906,Perumahan_Utara,64.15,126.99,2.363,55.44,24.6,75.8,0.15,0,155,Tidak Sehat,0
2025-10-31 01:57:24.601906,Perumahan_Utara,81.81,148.11,1.014,51.33,26.4,76.1,2.02,0,164,Tidak Sehat,0
2025-10-31 02:57:24.601906,Pusat_Kota,64.23,120.91,0.811,75.29,23.4,51.1,1.97,0,155,Tidak Sehat,0
2025-10-31 03:57:24.601906,Pusat_Kota,60.08,102.96,1.285,6.24,37.5,100.0,2.85,0,152,Tidak Sehat,0
2025-10-31 04:57:24.601906,Industri_Barat,5.0,19.75,1.416,51.85,18.2,55.2,3.3,0,21,Baik,0
2025-10-31 05:57:24.601906,Taman_Selatan,89.54,154.15,1.169,30.61,27.1,78.2,7.25,0,168,Tidak Sehat,0
2025-10-31 06:57:24.601906,Taman_Selatan,42.66,75.41,1.512,56.79,24.4,78.6,2.88,0,118,Tidak Sehat untuk Sensitif,0
2025-10-31 07:57:24.601906,Taman_Selatan,107.96,156.76,2.528,43.6,26.1,85.8,3.84,0,178,Tidak Sehat,0
2025-10-31 08:57:24.601906,Industri_Barat,12.95,30.34,1.357,94.04,18.4,73.5,5.52,0,52,Sedang,0
2025-10-31 09:57:24.601906,Taman_Selatan,71.27,143.93,1.928,41.64,24.5,74.5,0.6,0,158,Tidak Sehat,0
2025-10-31 10:57:24.601906,Taman_Selatan,83.01,137.76,1.796,18.62,30.3,39.6,0.41,0,165,Tidak Sehat,0
2025-10-31 11:57:24.601906,Perumahan_Utara,50.98,87.69,0.552,10.43,22.6,58.5,1.6,0,139,Tidak Sehat untuk Sensitif,0
2025-10-31 12:57:24.601906,Pusat_Kota,23.61,52.82,1.056,18.61,34.9,100.0,0.9,0,75,Sedang,0
2025-10-31 13:57:24.601906,Pusat_Kota,95.84,142.93,0.76,48.06,23.9,53.0,0.08,0,171,Tidak Sehat,0
2025-10-31 14:57:24.601906,Perumahan_Utara,9.0,19.57,1.824,66.08,19.8,60.8,3.39,0,38,Baik,0
2025-10-31 15:57:24.601906,Perumahan_Utara,49.29,82.23,0.528,20.58,36.0,44.7,0.51,0,135,Tidak Sehat untuk Sensitif,0
2025-10-31 16:57:24.601906,Perumahan_Utara,90.33,133.85,2.339,60.63,30.5,73.8,1.2,0,168,Tidak Sehat,0
2025-10-31 17:57:24.601906,Pusat_Kota,138.63,194.2,2.44,35.55,31.2,64.1,2.96,0,194,Tidak Sehat,0
2025-10-31 18:57:24.601906,Taman_Selatan,55.19,82.52,2.535,17.0,39.2,63.6,1.74,0,149,Tidak Sehat untuk Sensitif,0
2025-10-31 19:57:24.601906,Perumahan_Utara,58.74,121.62,1.914,52.07,20.5,58.8,7.78,0,152,Tidak Sehat,0
2025-10-31 20:57:24.601906,Industri_Barat,34.44,55.15,0.984,66.26,34.3,78.6,3.63,0,98,Sedang,0
2025-10-31 21:57:24.601906,Perumahan_Utara,58.35,88.22,1.297,5.0,18.5,84.6,3.61,0,152,Tidak Sehat,0
2025-10-31 22:57:24.601906,Jalan_Raya_Timur,59.38,106.03,1.984,47.34,21.6,69.9,3.19,0,152,Tidak Sehat,0
2025-10-31 23:57:24.601906,Perumahan_Utara,75.51,140.79,1.069,18.61,32.8,49.2,2.76,0,161,Tidak Sehat,0
2025-11-01 00:57:24.601906,Pusat_Kota,306.39,431.73,1.977,45.32,29.0,72.9,1.75,0,304,Berbahaya,1
2025-11-01 01:57:24.601906,Perumahan_Utara,18.44,48.53,1.745,34.8,18.0,95.8,2.97,0,64,Sedang,0
2025-11-01 02:57:24.601906,Jalan_Raya_Timur,64.07,96.39,0.692,43.58,24.5,60.4,1.86,0,155,Tidak Sehat,0
2025-11-01 03:57:24.601906,Industri_Barat,47.88,110.93,1.655,16.64,22.9,93.6,1.13,0,131,Tidak Sehat untuk Sensitif,0
2025-11-01 04:57:24.601906,Taman_Selatan,63.97,112.93,1.352,44.39,31.0,72.2,1.5,0,155,Tidak Sehat,0
2025-11-01 05:57:24.601906,Perumahan_Utara,70.82,104.91,1.611,46.22,29.4,65.9,1.57,0,158,Tidak Sehat,0
2025-11-01 06:57:24.601906,Jalan_Raya_Timur,216.84,439.97,0.383,24.77,30.1,59.6,8.41,1,244,Sangat Tidak Sehat,1
2025-11-01 07:57:24.601906,Jalan_Raya_Timur,55.97,97.22,1.598,47.11,22.2,79.8,1.33,0,150,Tidak Sehat untuk Sensitif,0
2025-11-01 08:57:24.601906,Industri_Barat,59.93,114.7,1.697,43.86,25.0,60.8,2.93,0,152,Tidak Sehat,0
2025-11-01 09:57:24.601906,Pusat_Kota,191.4,359.76,1.907,79.86,29.9,65.9,1.81,1,227,Sangat Tidak Sehat,1
2025-11-01 10:57:24.601906,Perumahan_Utara,91.39,146.02,1.178,46.75,28.6,61.8,1.28,0,169,Tidak Sehat,0
2025-11-01 11:57:24.601906,Jalan_Raya_Timur,52.03,107.53,1.069,32.95,32.7,64.2,4.31,0,142,Tidak Sehat untuk Sensitif,0
2025-11-01 12:57:24.601906,Industri_Barat,93.67,136.17,1.045,38.48,22.4,57.8,2.16,0,170,Tidak Sehat,0
2025-11-01 13:57:24.601906,Taman_Selatan,74.15,127.84,0.3,59.85,21.1,77.3,3.71,0,160,Tidak Sehat,0
2025-11-01 14:57:24.601906,Jalan_Raya_Timur,42.96,75.46,1.508,56.39,29.0,70.3,4.91,0,119,Tidak Sehat untuk Sensitif,0
2025-11-01 15:57:24.601906,Industri_Barat,69.72,123.36,0.662,61.82,35.1,53.2,2.4,0,158,Tidak Sehat,0
2025-11-01 16:57:24.601906,Pusat_Kota,49.17,102.85,2.322,65.69,19.5,57.7,0.45,0,134,Tidak Sehat untuk Sensitif,0
2025-11-01 17:57:24.601906,Pusat_Kota,86.65,159.78,1.123,61.03,22.2,49.2,3.87,0,166,Tidak Sehat,0
2025-11-01 18:57:24.601906,Jalan_Raya_Timur,30.97,57.21,2.15,37.25,25.1,87.0,0.2,0,91,Sedang,0
2025-11-01 19:57:24.601906,Jalan_Raya_Timur,70.69,107.64,2.03,71.28,27.1,72.9,0.26,0,158,Tidak Sehat,0
2025-11-01 20:57:24.601906,Perumahan_Utara,142.48,196.28,1.201,65.01,32.5,68.8,1.13,1,196,Tidak Sehat,1
2025-11-01 21:57:24.601906,Industri_Barat,76.85,156.62,0.67,32.82,22.2,64.1,0.1,0,161,Tidak Sehat,0
2025-11-01 22:57:24.601906,Jalan_Raya_Timur,97.61,213.26,1.859,61.21,26.2,65.6,0.1,1,172,Tidak Sehat,1
2025-11-01 23:57:24.601906,Perumahan_Utara,49.05,101.49,1.197,34.2,24.2,73.7,9.68,0,134,Tidak Sehat untuk Sensitif,0
2025-11-02 00:57:24.601906,Perumahan_Utara,47.93,90.01,0.553,51.83,30.8,81.3,2.43,0,131,Tidak Sehat untuk Sensitif,0
2025-11-02 01:57:24.601906,Jalan_Raya_Timur,5.0,17.04,1.715,46.33,29.5,90.5,3.02,0,21,Baik,0
2025-11-02 02:57:24.601906,Pusat_Kota,36.8,79.21,0.713,32.3,33.0,84.9,4.03,0,104,Tidak Sehat untuk Sensitif,0
2025-11-02 03:57:24.601906,Industri_Barat,45.79,92.05,1.053,34.53,31.2,78.1,0.08,0,126,Tidak Sehat untuk Sensitif,0
2025-11-02 04:57:24.601906,Industri_Barat,5.0,18.95,1.732,30.54,33.2,32.5,1.11,0,21,Baik,0
2025-11-02 05:57:24.601906,Pusat_Kota,5.0,12.89,1.245,24.41,25.7,75.1,3.83,0,21,Baik,0
2025-11-02 06:57:24.601906,Jalan_Raya_Timur,89.51,139.88,0.481,44.37,35.4,93.2,2.81,0,168,Tidak Sehat,0
2025-11-02 07:57:24.601906,Industri_Barat,169.76,259.96,1.301,50.67,19.4,78.8,0.26,1,213,Sangat Tidak Sehat,1
2025-11-02 08:57:24.601906,Jalan_Raya_Timur,85.26,178.11,1.571,65.41,34.8,71.8,5.58,0,166,Tidak Sehat,0
2025-11-02 09:57:24.601906,Jalan_Raya_Timur,79.51,153.79,2.071,78.93,23.2,45.0,3.6,0,163,Tidak Sehat,0
2025-11-02 10:57:24.601906,Perumahan_Utara,15.62,37.92,1.271,41.08,33.6,58.0,1.02,0,58,Sedang,0
2025-11-02 11:57:24.601906,Pusat_Kota,35.88,68.12,2.108,33.33,33.0,42.4,5.47,0,101,Tidak Sehat untuk Sensitif,0
2025-11-02 12:57:24.601906,Jalan_Raya_Timur,102.64,188.65,0.488,54.42,25.5,61.1,3.3,0,175,Tidak Sehat,0
2025-11-02 13:57:24.601906,Taman_Selatan,32.9,71.89,1.689,30.65,26.1,59.7,0.31,0,95,Sedang,0
2025-11-02 14:57:24.601906,Pusat_Kota,40.7,79.4,1.724,44.21,22.0,70.4,0.95,0,113,Tidak Sehat untuk Sensitif,0
2025-11-02 15:57:24.601906,Industri_Barat,26.57,57.2,1.808,5.0,22.7,69.5,0.98,0,81,Sedang,0
2025-11-02 16:57:24.601906,Perumahan_Utara,42.12,77.09,1.37,73.07,29.1,70.5,5.5,0,117,Tidak Sehat untuk Sensitif,0
2025-11-02 17:57:24.601906,Industri_Barat,99.2,216.09,1.822,70.9,20.2,73.2,1.25,0,173,Tidak Sehat,0
2025-11-02 18:57:24.601906,Industri_Barat,5.0,13.09,2.038,25.4,34.9,88.9,1.42,0,21,Baik,0
2025-11-02 19:57:24.601906,Pusat_Kota,52.85,80.66,1.813,46.68,30.2,100.0,0.36,0,144,Tidak Sehat untuk Sensitif,0
2025-11-02 20:57:24.601906,Industri_Barat,57.89,89.61,1.327,23.24,28.3,79.3,0.62,0,151,Tidak Sehat,0
2025-11-02 21:57:24.601906,Jalan_Raya_Timur,309.65,500.0,2.922,72.96,25.4,87.5,0.66,0,306,Berbahaya,1
2025-11-02 22:57:24.601906,Industri_Barat,5.0,16.02,1.82,18.5,34.8,72.3,3.68,0,21,Baik,0
2025-11-02 23:57:24.601906,Perumahan_Utara,333.96,469.26,4.053,83.0,31.0,69.4,1.02,1,323,Berbahaya,1
2025-11-03 00:57:24.601906,Perumahan_Utara,5.7,19.7,0.453,67.55,24.3,70.5,0.92,0,24,Baik,0
2025-11-03 01:57:24.601906,Taman_Selatan,60.06,93.39,1.275,39.56,26.1,74.9,1.63,0,152,Tidak Sehat,0
2025-11-03 02:57:24.601906,Perumahan_Utara,87.83,141.48,0.556,57.81,32.5,71.2,0.59,1,167,Tidak Sehat,1
2025-11-03 03:57:24.601906,Industri_Barat,5.0,10.95,0.392,40.88,28.8,82.9,0.09,0,21,Baik,0
2025-11-03 04:57:24.601906,Perumahan_Utara,41.96,79.35,1.169,18.46,25.0,76.3,1.58,0,116,Tidak Sehat untuk Sensitif,0
2025-11-03 05:57:24.601906,Pusat_Kota,159.28,248.43,0.605,37.75,31.4,79.8,0.95,1,206,Sangat Tidak Sehat,1
2025-11-03 06:57:24.601906,Perumahan_Utara,59.26,111.77,1.867,5.11,30.7,53.6,1.25,0,152,Tidak Sehat,0
2025-11-03 07:57:24.601906,Jalan_Raya_Timur,108.77,206.26,1.828,62.68,28.6,60.4,2.17,1,178,Tidak Sehat,1
2025-11-03 08:57:24.601906,Pusat_Kota,84.23,181.74,2.748,56.11,20.6,74.1,4.1,0,165,Tidak Sehat,0
2025-11-03 09:57:24.601906,Taman_Selatan,88.67,169.02,2.197,87.36,23.0,48.4,0.79,0,168,Tidak Sehat,0
2025-11-03 10:57:24.601906,Jalan_Raya_Timur,5.65,14.34,1.115,49.86,29.2,45.8,4.23,0,24,Baik,0
2025-11-03 11:57:24.601906,Industri_Barat,41.88,101.39,1.028,37.13,19.0,75.7,2.01,0,116,Tidak Sehat untuk Sensitif,0
2025-11-03 12:57:24.601906,Industri_Barat,43.71,98.89,0.53,30.2,25.0,94.0,5.6,0,121,Tidak Sehat untuk Sensitif,0
2025-11-03 13:57:24.601906,Industri_Barat,33.08,63.2,0.272,47.09,26.8,62.9,1.63,0,95,Sedang,0
2025-11-03 14:57:24.601906,Jalan_Raya_Timur,74.01,125.95,1.035,5.0,28.7,54.9,2.81,0,160,Tidak Sehat,0
2025-11-03 15:57:24.601906,Jalan_Raya_Timur,56.44,122.07,1.335,41.54,25.3,68.5,0.08,1,151,Tidak Sehat,1
2025-11-03 16:57:24.601906,Jalan_Raya_Timur,52.47,90.64,2.412,54.62,26.5,65.5,0.12,0,143,Tidak Sehat untuk Sensitif,0
2025-11-03 17:57:24.601906,Pusat_Kota,35.63,51.2,2.538,56.05,21.2,38.9,0.18,1,101,Tidak Sehat untuk Sensitif,1
2025-11-03 18:57:24.601906,Pusat_Kota,89.96,153.1,1.262,49.28,27.2,57.8,4.04,0,168,Tidak Sehat,0
2025-11-03 19:57:24.601906,Industri_Barat,110.9,210.36,2.198,84.9,29.5,55.0,0.37,0,179,Tidak Sehat,0
2025-11-03 20:57:24.601906,Perumahan_Utara,37.36,73.26,0.991,40.73,24.3,91.0,0.43,0,105,Tidak Sehat untuk Sensitif,0
2025-11-03 21:57:24.601906,Industri_Barat,78.26,131.07,2.13,56.64,26.0,69.3,0.13,0,162,Tidak Sehat,0
2025-11-03 22:57:24.601906,Taman_Selatan,36.38,66.43,2.321,33.03,30.3,45.5,4.0,0,102,Tidak Sehat untuk Sensitif,0
2025-11-03 23:57:24.601906,Pusat_Kota,5.0,14.28,1.785,32.72,29.7,60.2,0.18,0,21,Baik,0
2025-11-04 00:57:24.601906,Jalan_Raya_Timur,33.45,76.44,0.892,60.98,23.9,61.9,2.27,0,96,Sedang,0
2025-11-04 01:57:24.601906,Pusat_Kota,31.22,64.8,0.263,51.86,30.5,59.2,0.88,0,91,Sedang,0
2025-11-04 02:57:24.601906,Jalan_Raya_Timur,40.09,83.29,0.697,31.55,26.8,65.0,0.68,0,112,Tidak Sehat untuk Sensitif,0
2025-11-04 03:57:24.601906,Taman_Selatan,48.8,70.94,1.177,54.81,30.3,91.0,3.44,0,134,Tidak Sehat untuk Sensitif,0
2025-11-04 04:57:24.601906,Taman_Selatan,15.8,40.25,1.481,22.94,18.0,69.9,0.89,0,58,Sedang,0
2025-11-04 05:57:24.601906,Pusat_Kota,94.45,183.08,0.989,56.41,30.8,68.4,0.06,0,171,Tidak Sehat,0
2025-11-04 06:57:24.601906,Jalan_Raya_Timur,81.27,158.25,1.371,49.47,30.2,79.1,0.45,1,164,Tidak Sehat,1
2025-11-04 07:57:24.601906,Taman_Selatan,68.74,108.81,2.422,58.69,29.1,68.2,1.1,0,157,Tidak Sehat,0
2025-11-04 08:57:24.601906,Industri_Barat,207.51,415.05,2.592,64.48,26.2,60.3,0.23,1,238,Sangat Tidak Sehat,1
2025-11-04 09:57:24.601906,Industri_Barat,140.0,229.25,1.434,44.27,30.5,66.1,0.22,1,195,Tidak Sehat,1
2025-11-04 10:57:24.601906,Jalan_Raya_Timur,139.8,266.28,1.217,34.53,29.7,62.5,0.47,0,194,Tidak Sehat,0
2025-11-04 11:57:24.601906,Pusat_Kota,336.1,500.0,3.445,120.91,25.5,87.8,1.55,1,324,Berbahaya,1
2025-11-04 12:57:24.601906,Taman_Selatan,62.31,134.72,0.817,58.05,29.8,75.7,2.47,0,154,Tidak Sehat,0
2025-11-04 13:57:24.601906,Pusat_Kota,38.31,66.33,1.305,24.79,24.7,100.0,2.17,1,107,Tidak Sehat untuk Sensitif,1
2025-11-04 14:57:24.601906,Industri_Barat,80.47,132.52,1.758,45.69,19.4,66.4,0.01,0,163,Tidak Sehat,0
2025-11-04 15:57:24.601906,Taman_Selatan,60.81,103.17,1.91,15.84,25.3,74.1,1.19,0,153,Tidak Sehat,0
2025-11-04 16:57:24.601906,Pusat_Kota,267.69,463.88,1.529,163.35,30.4,82.8,1.15,0,278,Sangat Tidak Sehat,1
2025-11-04 17:57:24.601906,Perumahan_Utara,274.94,499.93,5.386,129.09,27.5,59.6,0.51,1,283,Sangat Tidak Sehat,1
2025-11-04 18:57:24.601906,Jalan_Raya_Timur,18.85,43.84,2.147,53.1,28.7,70.7,1.81,0,65,Sedang,0
2025-11-04 19:57:24.601906,Jalan_Raya_Timur,76.45,112.34,2.399,25.83,20.6,78.2,0.6,0,161,Tidak Sehat,0
2025-11-04 20:57:24.601906,Perumahan_Utara,5.0,13.27,1.572,37.89,27.8,99.7,9.06,0,21,Baik,0
2025-11-04 21:57:24.601906,Industri_Barat,95.8,140.09,1.058,72.25,28.3,71.5,2.37,0,171,Tidak Sehat,0
2025-11-04 22:57:24.601906,Taman_Selatan,5.0,12.84,1.096,35.45,31.5,89.2,4.98,0,21,Baik,0
2025-11-04 23:57:24.601906,Jalan_Raya_Timur,30.05,70.16,1.41,44.3,33.3,57.5,0.12,0,89,Sedang,0
2025-11-05 00:57:24.601906,Perumahan_Utara,13.05,36.14,0.686,35.84,28.8,61.6,0.96,0,52,Sedang,0
2025-11-05 01:57:24.601906,Perumahan_Utara,44.07,90.63,1.102,31.9,30.8,62.7,0.17,0,122,Tidak Sehat untuk Sensitif,0
2025-11-05 02:57:24.601906,Industri_Barat,36.22,55.6,1.179,45.95,20.5,98.4,2.0,0,102,Tidak Sehat untuk Sensitif,0
2025-11-05 03:57:24.601906,Industri_Barat,59.22,88.66,0.918,62.78,30.3,85.3,0.32,0,152,Tidak Sehat,0
2025-11-05 04:57:24.601906,Pusat_Kota,7.93,24.52,0.583,46.55,29.1,77.2,0.67,1,33,Baik,1
2025-11-05 05:57:24.601906,Jalan_Raya_Timur,11.23,33.98,1.282,40.67,31.2,86.1,1.41,0,47,Baik,0
2025-11-05 06:57:24.601906,Pusat_Kota,170.84,277.18,1.497,32.94,24.8,48.0,5.91,1,214,Sangat Tidak Sehat,1
2025-11-05 07:57:24.601906,Perumahan_Utara,182.74,345.82,2.416,62.08,29.2,65.8,5.65,1,222,Sangat Tidak Sehat,1
2025-11-05 08:57:24.601906,Taman_Selatan,5.0,16.06,2.158,52.19,21.6,74.7,1.33,0,21,Baik,0
2025-11-05 09:57:24.601906,Taman_Selatan,126.43,235.21,1.914,56.16,24.8,55.4,0.99,1,187,Tidak Sehat,1
2025-11-05 10:57:24.601906,Industri_Barat,13.86,28.1,1.29,53.94,23.3,41.2,0.82,0,54,Sedang,0
2025-11-05 11:57:24.601906,Taman_Selatan,29.29,58.42,0.779,45.77,18.1,52.2,6.41,0,87,Sedang,0
2025-11-05 12:57:24.601906,Taman_Selatan,42.04,78.7,1.538,39.23,29.7,75.6,2.73,0,117,Tidak Sehat untuk Sensitif,0
2025-11-05 13:57:24.601906,Taman_Selatan,104.51,196.18,0.1,13.29,25.9,80.4,1.63,0,176,Tidak Sehat,0
2025-11-05 14:57:24.601906,Perumahan_Utara,33.47,71.62,0.943,34.52,30.3,69.7,0.19,1,96,Sedang,1
2025-11-05 15:57:24.601906,Taman_Selatan,5.0,29.69,1.352,67.05,26.0,52.8,0.32,0,21,Baik,0
2025-11-05 16:57:24.601906,Taman_Selatan,95.0,156.94,1.649,73.85,24.7,60.0,3.88,0,171,Tidak Sehat,0
2025-11-05 17:57:24.601906,Taman_Selatan,64.5,114.85,1.884,75.5,25.4,70.9,6.56,0,155,Tidak Sehat,0
2025-11-05 18:57:24.601906,Pusat_Kota,308.97,500.0,4.912,96.12,30.7,68.1,3.32,0,306,Berbahaya,1
2025-11-05 19:57:24.601906,Perumahan_Utara,53.83,89.54,1.609,84.47,32.1,100.0,1.12,0,146,Tidak Sehat untuk Sensitif,0
2025-11-05 20:57:24.601906,Industri_Barat,92.38,167.7,0.769,27.98,23.7,76.4,0.55,0,169,Tidak Sehat,0
2025-11-05 21:57:24.601906,Pusat_Kota,50.57,79.71,1.485,42.33,29.1,64.8,0.29,0,138,Tidak Sehat untuk Sensitif,0
2025-11-05 22:57:24.601906,Jalan_Raya_Timur,62.47,105.29,1.559,27.33,35.0,75.4,0.33,0,154,Tidak Sehat,0
2025-11-05 23:57:24.601906,Perumahan_Utara,100.94,175.94,0.998,62.78,29.0,100.0,0.91,0,174,Tidak Sehat,0
2025-11-06 00:57:24.601906,Perumahan_Utara,38.68,75.06,0.822,50.02,26.9,61.5,2.73,0,108,Tidak Sehat untuk Sensitif,0
2025-11-06 01:57:24.601906,Jalan_Raya_Timur,74.97,158.03,1.196,58.47,31.5,77.0,2.54,0,160,Tidak Sehat,0
2025-11-06 02:57:24.601906,Jalan_Raya_Timur,34.23,56.41,0.606,5.0,28.7,80.9,1.17,1,98,Sedang,1
2025-11-06 03:57:24.601906,Jalan_Raya_Timur,46.34,88.69,0.647,43.27,25.8,68.5,0.94,0,127,Tidak Sehat untuk Sensitif,0
2025-11-06 04:57:24.601906,Industri_Barat,5.0,14.46,0.815,24.12,26.1,70.4,1.0,0,21,Baik,0
2025-11-06 05:57:24.601906,Taman_Selatan,19.17,38.66,1.846,39.89,24.7,39.6,3.24,0,65,Sedang,0
2025-11-06 06:57:24.601906,Perumahan_Utara,12.97,21.77,0.849,9.01,25.1,83.8,0.3,0,52,Sedang,0
2025-11-06 07:57:24.601906,Taman_Selatan,114.52,231.67,2.282,45.44,30.6,69.5,0.29,0,181,Tidak Sehat,0
2025-11-06 08:57:24.601906,Taman_Selatan,128.66,267.71,1.367,44.72,33.5,71.4,0.22,0,189,Tidak Sehat,0
2025-11-06 09:57:24.601906,Jalan_Raya_Timur,63.61,101.84,1.82,35.5,27.7,58.3,4.92,0,154,Tidak Sehat,0
2025-11-06 10:57:24.601906,Industri_Barat,229.18,446.76,3.877,65.3,32.2,95.4,0.13,0,253,Sangat Tidak Sehat,1
2025-11-06 11:57:24.601906,Pusat_Kota,5.0,18.05,1.27,55.84,30.4,45.6,2.3,0,21,Baik,0
2025-11-06 12:57:24.601906,Industri_Barat,59.26,96.13,0.958,43.55,26.6,49.0,1.31,0,152,Tidak Sehat,0
2025-11-06 13:57:24.601906,Taman_Selatan,28.92,63.73,1.102,25.32,22.6,72.3,0.27,0,86,Sedang,0
2025-11-06 14:57:24.601906,Industri_Barat,30.79,75.27,2.106,37.79,30.0,72.2,1.16,0,90,Sedang,0
2025-11-06 15:57:24.601906,Jalan_Raya_Timur,107.04,178.71,1.984,40.95,31.6,51.3,0.68,0,177,Tidak Sehat,0
2025-11-06 16:57:24.601906,Pusat_Kota,54.0,90.24,1.771,75.88,19.8,82.6,1.21,0,146,Tidak Sehat untuk Sensitif,0
2025-11-06 17:57:24.601906,Jalan_Raya_Timur,98.4,138.65,1.848,78.01,25.4,60.4,4.53,0,173,Tidak Sehat,0
2025-11-06 18:57:24.601906,Pusat_Kota,64.29,130.52,2.239,61.28,28.1,72.7,0.43,0,155,Tidak Sehat,0
2025-11-06 19:57:24.601906,Taman_Selatan,25.16,37.55,2.536,61.78,31.7,73.0,0.69,0,78,Sedang,0
2025-11-06 20:57:24.601906,Pusat_Kota,5.0,20.39,2.262,62.13,33.1,77.6,3.46,0,21,Baik,0
2025-11-06 21:57:24.601906,Pusat_Kota,67.06,139.86,0.378,17.66,26.7,75.8,1.9,0,156,Tidak Sehat,0
2025-11-06 22:57:24.601906,Pusat_Kota,96.65,185.63,1.243,33.6,21.1,62.6,0.38,0,172,Tidak Sehat,0
2025-11-06 23:57:24.601906,Industri_Barat,55.71,106.55,0.765,18.07,18.9,67.6,5.28,0,150,Tidak Sehat untuk Sensitif,0
2025-11-07 00:57:24.601906,Industri_Barat,64.52,94.94,1.611,27.84,39.4,69.0,1.34,0,155,Tidak Sehat,0
2025-11-07 01:57:24.601906,Taman_Selatan,9.88,25.59,1.247,59.98,28.7,80.2,5.83,0,41,Baik,0
2025-11-07 02:57:24.601906,Pusat_Kota,73.81,158.72,1.544,54.38,27.6,51.7,0.04,0,160,Tidak Sehat,0
2025-11-07 03:57:24.601906,Perumahan_Utara,76.89,149.26,1.578,33.63,24.0,75.8,1.08,0,161,Tidak Sehat,0
2025-11-07 04:57:24.601906,Taman_Selatan,20.22,45.55,1.617,29.14,32.8,71.9,1.13,0,68,Sedang,0
2025-11-07 05:57:24.601906,Pusat_Kota,62.35,134.07,1.217,42.77,23.7,89.2,0.75,0,154,Tidak Sehat,0
2025-11-07 06:57:24.601906,Pusat_Kota,5.0,28.47,1.451,48.78,33.2,61.6,0.61,0,21,Baik,0
2025-11-07 07:57:24.601906,Industri_Barat,99.14,175.29,1.328,56.96,33.4,95.1,0.47,0,173,Tidak Sehat,0
2025-11-07 08:57:24.601906,Taman_Selatan,53.06,109.75,1.316,61.33,29.0,68.3,1.83,0,144,Tidak Sehat untuk Sensitif,0
2025-11-07 09:57:24.601906,Pusat_Kota,46.56,68.99,2.462,68.76,31.0,30.0,5.67,1,128,Tidak Sehat untuk Sensitif,1
2025-11-07 10:57:24.601906,Pusat_Kota,64.09,114.37,1.169,38.33,23.7,73.7,2.68,0,155,Tidak Sehat,0
2025-11-07 11:57:24.601906,Taman_Selatan,5.0,17.13,1.12,49.72,28.0,64.0,0.64,0,21,Baik,0
2025-11-07 12:57:24.601906,Perumahan_Utara,61.98,127.79,0.965,49.95,21.1,68.5,1.68,0,153,Tidak Sehat,0
2025-11-07 13:57:24.601906,Taman_Selatan,16.41,42.35,1.023,38.15,25.3,75.9,2.35,1,59,Sedang,1
2025-11-07 14:57:24.601906,Taman_Selatan,5.0,24.44,1.146,42.48,19.3,85.5,1.39,0,21,Baik,0
2025-11-07 15:57:24.601906,Perumahan_Utara,52.09,96.43,0.732,39.48,18.1,100.0,1.79,0,142,Tidak Sehat untuk Sensitif,0
2025-11-07 16:57:24.601906,Taman_Selatan,59.0,107.42,2.193,64.38,23.9,53.0,1.76,0,152,Tidak Sehat,0
2025-11-07 17:57:24.601906,Pusat_Kota,113.21,231.16,1.938,52.79,22.3,88.0,2.4,0,180,Tidak Sehat,0
2025-11-07 18:57:24.601906,Taman_Selatan,33.01,63.33,2.112,72.66,28.1,75.5,1.14,0,95,Sedang,0
2025-11-07 19:57:24.601906,Perumahan_Utara,125.98,174.36,2.21,52.08,29.8,48.8,2.58,0,187,Tidak Sehat,0
2025-11-07 20:57:24.601906,Jalan_Raya_Timur,10.18,22.99,0.237,42.72,30.1,82.6,4.25,0,42,Baik,0
